No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
34455,2017,2,3,14,157.0,167.0,39.5,56.0,200.0,73.0,4.9,1017.9,-15.7,0.0,SE,1.5,Shunyi
34456,2017,2,3,15,204.0,213.0,39.5,57.0,2200.0,88.0,5.8,1017.5,-16.1,0.0,S,1.6,Shunyi
34457,2017,2,3,16,210.0,210.0,39.5,73.0,2300.0,75.0,5.6,1016.9,-14.5,0.0,S,2.2,Shunyi
34458,2017,2,3,17,225.0,238.0,39.5,90.0,2700.0,62.0,4.8,1017.3,-14.1,0.0,S,1.6,Shunyi
34459,2017,2,3,18,235.0,252.0,39.5,126.5,2900.0,26.0,2.9,1017.6,-11.5,0.0,SSE,0.9,Shunyi
34460,2017,2,3,19,246.0,250.0,39.5,126.5,3150.0,6.0,0.9,1017.8,-11.5,0.0,SSE,0.0,Shunyi
34461,2017,2,3,20,251.5,289.0,39.5,126.5,3150.0,4.0,-0.7,1017.7,-9.9,0.0,SSE,0.1,Shunyi
34462,2017,2,3,21,251.5,298.5,39.5,126.5,400.0,7.0,-1.5,1017.8,-8.5,0.0,SSE,0.0,Shunyi
34463,2017,2,3,22,251.5,293.0,39.5,126.0,400.0,4.0,-1.2,1017.5,-10.3,0.0,NNE,0.7,Shunyi
34464,2017,2,3,23,251.5,298.5,39.5,126.5,3150.0,9.0,-0.3,1017.5,-10.5,0.0,NNE,1.3,Shunyi
34465,2017,2,4,0,251.5,298.5,39.5,126.5,3150.0,9.0,0.0,1017.6,-10.0,0.0,NE,1.3,Shunyi
34466,2017,2,4,1,251.5,298.5,39.5,108.0,3150.0,11.0,0.2,1017.1,-10.1,0.0,NNE,0.9,Shunyi
34467,2017,2,4,2,251.5,298.5,39.5,108.0,3150.0,9.0,0.0,1016.8,-10.8,0.0,NNE,1.1,Shunyi
34468,2017,2,4,3,251.5,298.5,39.5,92.0,3150.0,15.0,0.0,1016.6,-10.3,0.0,NNE,1.3,Shunyi
34469,2017,2,4,4,251.5,283.0,39.5,95.0,3150.0,88.0,0.4,1016.0,-9.6,0.0,NNE,0.8,Shunyi
34470,2017,2,4,5,251.5,283.0,39.5,95.0,3150.0,8.0,0.3,1015.8,-10.0,0.0,NNE,1.1,Shunyi
34471,2017,2,4,6,251.5,283.0,39.5,95.0,3150.0,9.0,-0.4,1015.6,-10.1,0.0,NNE,1.0,Shunyi
34472,2017,2,4,7,251.5,277.0,39.5,95.0,3150.0,7.0,-2.0,1015.9,-10.3,0.0,NNE,0.0,Shunyi
34473,2017,2,4,8,251.5,274.0,39.5,97.0,3150.0,6.0,-2.9,1016.3,-9.8,0.0,NNE,0.1,Shunyi
34474,2017,2,4,9,251.5,273.0,39.5,99.0,3150.0,8.0,-0.7,1016.5,-10.4,0.0,NNE,0.8,Shunyi
34475,2017,2,4,10,251.5,271.0,39.5,95.0,3150.0,9.0,1.4,1016.2,-10.8,0.0,NW,0.8,Shunyi
34476,2017,2,4,11,251.5,264.0,39.5,77.0,3150.0,33.0,3.6,1015.7,-9.8,0.0,ESE,0.8,Shunyi
34477,2017,2,4,12,251.5,266.0,39.5,51.0,2800.0,70.0,5.2,1014.9,-9.4,0.0,NE,0.8,Shunyi
34478,2017,2,4,13,251.5,276.0,39.5,44.0,2700.0,94.0,6.8,1013.5,-8.8,0.0,NNE,0.7,Shunyi
34479,2017,2,4,14,251.5,294.0,39.5,54.0,2700.0,106.0,7.7,1012.4,-8.8,0.0,SSW,1.3,Shunyi
34480,2017,2,4,15,251.5,294.0,39.5,84.0,2800.0,96.0,8.6,1011.9,-8.5,0.0,SSW,1.1,Shunyi
34481,2017,2,4,16,251.5,296.0,39.5,112.0,300.0,75.0,9.0,1011.7,-8.1,0.0,SW,1.2,Shunyi
34482,2017,2,4,17,251.5,297.0,39.5,100.0,3100.0,77.0,7.6,1012.2,-7.7,0.0,ESE,1.1,Shunyi
34483,2017,2,4,18,251.5,298.5,39.5,126.5,3150.0,38.0,4.5,1013.3,-7.6,0.0,SSW,0.3,Shunyi
34484,2017,2,4,19,251.5,298.5,39.5,126.5,3150.0,37.0,3.2,1014.2,-7.3,0.0,NNE,0.9,Shunyi
34485,2017,2,4,20,241.0,241.0,39.5,116.0,2800.0,23.0,5.2,1014.8,-9.8,0.0,NW,1.8,Shunyi
34486,2017,2,4,21,220.0,220.0,39.5,97.0,2800.0,33.0,3.4,1015.7,-9.6,0.0,WNW,1.1,Shunyi
34487,2017,2,4,22,166.0,166.0,29.0,57.0,1900.0,59.0,2.4,1016.1,-9.2,0.0,NW,1.2,Shunyi
34488,2017,2,4,23,49.0,49.0,10.0,21.0,800.0,78.0,-1.5,1016.4,-8.7,0.0,NW,0.1,Shunyi
34489,2017,2,5,0,37.0,37.0,11.0,27.0,900.0,66.0,-2.7,1016.5,-8.8,0.0,NE,0.8,Shunyi
34490,2017,2,5,1,29.0,29.0,11.0,28.0,100.0,63.0,-3.1,1016.6,-8.4,0.0,E,0.4,Shunyi
34491,2017,2,5,2,61.0,61.0,15.0,55.0,200.0,30.0,-3.6,1016.8,-10.3,0.0,NW,0.8,Shunyi
34492,2017,2,5,3,77.0,77.0,15.0,63.0,2400.0,17.0,-0.3,1017.1,-11.1,0.0,WNW,2.2,Shunyi
34493,2017,2,5,4,38.0,38.0,14.0,47.0,1500.0,36.0,1.0,1017.7,-11.1,0.0,NNW,1.6,Shunyi
34494,2017,2,5,5,17.0,17.0,9.0,26.0,100.0,55.0,-1.2,1018.1,-11.4,0.0,WNW,1.3,Shunyi
34495,2017,2,5,6,10.0,10.0,7.0,20.0,800.0,61.0,-0.5,1017.7,-13.4,0.0,NW,1.1,Shunyi
34496,2017,2,5,7,10.0,10.0,14.0,26.0,700.0,54.0,-2.0,1018.4,-12.4,0.0,NNE,0.8,Shunyi
34497,2017,2,5,8,9.0,9.0,14.0,26.0,500.0,54.0,-2.4,1019.3,-12.5,0.0,WNW,0.4,Shunyi
34498,2017,2,5,9,9.0,10.0,14.0,23.0,500.0,58.0,3.0,1019.9,-13.3,0.0,N,0.5,Shunyi
34499,2017,2,5,10,11.0,11.0,7.0,18.0,500.0,65.0,4.6,1019.9,-17.1,0.0,NW,4.25,Shunyi
34500,2017,2,5,11,6.0,6.0,3.0,8.0,300.0,83.0,5.9,1019.6,-17.4,0.0,NW,4.25,Shunyi
34501,2017,2,5,12,7.0,7.0,2.0,7.0,300.0,90.0,7.0,1018.8,-18.8,0.0,WNW,4.25,Shunyi
34502,2017,2,5,13,3.0,5.0,3.0,7.0,300.0,91.0,8.1,1017.8,-17.9,0.0,N,3.1,Shunyi
34503,2017,2,5,14,4.0,5.0,2.0,7.0,300.0,93.0,7.7,1017.0,-17.4,0.0,ENE,2.8,Shunyi
34504,2017,2,5,15,8.0,8.0,2.0,6.0,200.0,95.0,8.1,1016.9,-17.9,0.0,ESE,2.7,Shunyi
34505,2017,2,5,16,4.0,5.0,2.0,5.0,200.0,97.0,8.2,1017.0,-18.7,0.0,WNW,0.9,Shunyi
34506,2017,2,5,17,3.0,6.0,2.0,5.0,200.0,96.0,7.5,1017.9,-18.4,0.0,N,0.8,Shunyi
34507,2017,2,5,18,3.0,19.0,2.0,16.0,300.0,85.0,6.9,1019.2,-18.8,0.0,NNW,3.0,Shunyi
34508,2017,2,5,19,11.0,14.0,3.0,17.0,400.0,80.0,6.3,1020.4,-17.7,0.0,N,2.8,Shunyi
34509,2017,2,5,20,13.0,22.0,4.0,14.0,400.0,80.0,3.9,1021.5,-17.1,0.0,NNE,1.8,Shunyi
34510,2017,2,5,21,9.0,12.0,3.0,9.0,300.0,83.0,3.1,1022.2,-16.1,0.0,NNE,1.9,Shunyi
34511,2017,2,5,22,8.0,11.0,4.0,12.0,400.0,77.0,2.2,1022.9,-15.8,0.0,NNE,1.8,Shunyi
34512,2017,2,5,23,10.0,12.0,5.0,14.0,500.0,73.0,1.7,1023.0,-15.6,0.0,NE,3.1,Shunyi
34513,2017,2,6,0,11.0,17.0,6.0,12.0,500.0,73.0,1.6,1024.0,-15.5,0.0,NE,2.9,Shunyi
34514,2017,2,6,1,6.0,12.0,8.0,9.0,400.0,74.0,1.2,1024.75,-14.8,0.0,NE,3.7,Shunyi
34515,2017,2,6,2,3.0,10.0,2.0,6.0,300.0,79.0,0.325,1025.25,-15.2,0.0,NE,2.5,Shunyi
34516,2017,2,6,3,3.0,19.0,2.0,4.0,200.0,83.0,0.075,1026.25,-15.5,0.0,NE,3.3,Shunyi
34517,2017,2,6,4,3.0,10.0,2.0,3.0,200.0,97.0,-0.125,1026.75,-15.7,0.0,NE,3.8,Shunyi
34518,2017,2,6,5,3.0,8.0,2.0,5.0,300.0,97.0,-0.65,1027.5,-15.6,0.0,NE,2.9,Shunyi
34519,2017,2,6,6,3.0,6.0,6.0,6.0,300.0,80.0,-1.525,1028.0,-16.1,0.0,NE,2.3,Shunyi
34520,2017,2,6,7,3.0,6.0,2.0,5.0,300.0,80.0,-1.8,1028.0,-16.6,0.0,NE,2.8,Shunyi
34521,2017,2,6,8,3.0,11.0,4.0,6.0,300.0,79.0,-1.7,1029.8,-17.0,0.0,NE,3.9,Shunyi
34522,2017,2,6,9,5.0,14.0,3.0,5.0,300.0,80.0,-0.2,1030.6,-17.4,0.0,NE,4.25,Shunyi
34523,2017,2,6,10,7.0,53.0,2.0,4.0,300.0,84.0,1.2,1030.6,-18.2,0.0,NE,3.8,Shunyi
34524,2017,2,6,11,4.0,8.0,2.0,2.0,200.0,88.0,2.5,1030.8,-20.2,0.0,ENE,4.25,Shunyi
34525,2017,2,6,12,3.0,6.0,2.0,3.0,200.0,90.0,3.4,1030.0,-21.7,0.0,ENE,3.5,Shunyi
34526,2017,2,6,13,3.0,5.0,2.0,4.0,200.0,91.0,4.0,1028.9,-20.4,0.0,WNW,1.4,Shunyi
34527,2017,2,6,14,5.0,5.0,2.0,7.0,200.0,92.0,4.9,1028.0,-19.6,0.0,SSE,1.4,Shunyi
34528,2017,2,6,15,8.0,8.0,2.0,10.0,300.0,90.0,4.1,1027.6,-19.5,0.0,SSW,1.9,Shunyi
34529,2017,2,6,16,9.0,13.0,2.0,22.0,300.0,78.0,4.0,1027.9,-18.9,0.0,SSW,1.9,Shunyi
34530,2017,2,6,17,12.0,18.0,4.0,33.0,400.0,66.0,3.6,1028.4,-18.6,0.0,SSW,2.4,Shunyi
34531,2017,2,6,18,17.0,25.0,6.0,51.0,500.0,47.0,2.3,1028.5,-17.3,0.0,S,1.3,Shunyi
34532,2017,2,6,19,21.0,39.0,11.0,60.0,700.0,35.0,1.6,1028.5,-16.8,0.0,S,1.6,Shunyi
34533,2017,2,6,20,28.0,49.0,15.0,69.0,800.0,24.0,1.6,1029.1,-16.4,0.0,SSW,1.9,Shunyi
34534,2017,2,6,21,29.0,47.0,13.0,79.0,800.0,13.0,0.5,1029.3,-15.5,0.0,WSW,0.8,Shunyi
34535,2017,2,6,22,26.0,43.0,13.0,92.0,900.0,4.0,-0.7,1029.6,-13.9,0.0,WSW,0.5,Shunyi
34536,2017,2,6,23,38.0,61.0,11.0,87.0,1000.0,92.0,-2.2,1029.6,-12.8,0.0,S,0.4,Shunyi
34537,2017,2,7,0,40.0,72.0,18.0,84.0,1600.0,92.0,-2.7,1029.5,-11.5,0.0,S,0.0,Shunyi
34538,2017,2,7,1,71.0,101.0,26.0,80.0,2900.0,4.0,-2.4,1029.3,-13.3,0.0,E,0.6,Shunyi
34539,2017,2,7,2,74.0,84.0,19.0,76.0,2700.0,3.0,-3.1,1028.8,-11.6,0.0,SSE,0.5,Shunyi
34540,2017,2,7,3,87.0,119.0,30.0,78.0,3100.0,4.0,-2.7,1029.2,-12.5,0.0,ESE,0.6,Shunyi
34541,2017,2,7,4,104.0,116.0,38.0,77.0,3150.0,92.0,-2.3,1028.6,-13.2,0.0,NNE,1.6,Shunyi
34542,2017,2,7,5,100.0,115.0,28.0,71.0,3150.0,92.0,-1.9,1028.4,-12.3,0.0,ENE,0.8,Shunyi
34543,2017,2,7,6,103.0,103.0,26.0,71.0,3000.0,3.0,-2.1,1027.9,-11.9,0.0,ENE,0.6,Shunyi
34544,2017,2,7,7,98.0,106.0,26.0,68.0,3150.0,92.0,-2.2,1028.4,-12.0,0.0,NNE,1.7,Shunyi
34545,2017,2,7,8,97.0,98.0,25.0,64.0,3000.0,3.0,-1.8,1029.0,-10.9,0.0,ENE,1.5,Shunyi
34546,2017,2,7,9,101.0,125.0,27.0,64.0,3150.0,4.0,-1.2,1029.2,-10.1,0.0,E,1.6,Shunyi
34547,2017,2,7,10,115.0,128.0,36.0,66.0,300.0,6.0,-0.3,1029.2,-9.7,0.0,SSE,0.9,Shunyi
34548,2017,2,7,11,103.0,103.0,32.0,62.0,2400.0,10.0,0.6,1029.1,-9.7,0.0,NNE,0.6,Shunyi
34549,2017,2,7,12,93.0,98.0,32.0,67.0,2100.0,11.0,0.2,1028.7,-6.9,0.0,W,2.0,Shunyi
34550,2017,2,7,13,107.0,117.0,29.0,77.0,2400.0,9.0,0.2,1027.8,-6.2,0.0,NNE,1.9,Shunyi
34551,2017,2,7,14,108.0,109.0,31.0,75.0,2200.0,14.0,0.6,1027.0,-6.1,0.0,ENE,2.1,Shunyi
34552,2017,2,7,15,111.0,118.0,30.0,71.0,2100.0,18.0,0.9,1026.6,-6.7,0.0,NE,2.6,Shunyi
34553,2017,2,7,16,107.0,109.0,28.0,66.0,1800.0,22.0,1.1,1026.3,-6.9,0.0,ENE,2.2,Shunyi
34554,2017,2,7,17,102.0,102.0,25.0,65.0,1600.0,23.0,0.9,1026.3,-7.1,0.0,ENE,2.0,Shunyi
34555,2017,2,7,18,99.0,104.0,20.0,73.0,1600.0,35.0,0.2,1026.4,-6.9,0.0,NE,1.6,Shunyi
34556,2017,2,7,19,105.0,107.0,16.0,82.0,1700.0,24.0,-0.7,1027.0,-6.9,0.0,NNE,0.8,Shunyi
34557,2017,2,7,20,108.0,108.0,17.0,87.0,1900.0,2.0,-1.6,1026.8,-6.4,0.0,ENE,0.5,Shunyi
34558,2017,2,7,21,106.0,106.0,15.0,86.0,1900.0,3.0,-2.2,1026.6,-6.9,0.0,N,0.5,Shunyi
34559,2017,2,7,22,109.0,124.0,18.0,90.0,2400.0,23.0,-2.8,1026.7,-7.0,0.0,WNW,1.0,Shunyi
34560,2017,2,7,23,137.0,137.0,21.0,83.0,3150.0,4.0,-3.0,1026.9,-7.0,0.0,W,0.7,Shunyi
34561,2017,2,8,0,120.0,120.0,19.0,72.0,2500.0,3.0,-3.7,1027.3,-7.0,0.0,W,0.2,Shunyi
34562,2017,2,8,1,114.0,114.0,18.0,67.0,2600.0,4.0,-4.1,1027.1,-6.9,0.0,W,0.0,Shunyi
34563,2017,2,8,2,126.0,126.0,13.0,71.0,3150.0,3.0,-3.6,1027.2,-6.7,0.0,NE,1.1,Shunyi
34564,2017,2,8,3,99.0,99.0,14.0,66.0,2100.0,2.0,-4.1,1026.9,-7.5,0.0,NNE,1.3,Shunyi
34565,2017,2,8,4,90.0,90.0,22.0,63.0,1900.0,23.0,-4.2,1026.4,-8.3,0.0,NNE,1.7,Shunyi
34566,2017,2,8,5,70.0,70.0,28.0,47.0,1300.0,13.0,-4.2,1026.8,-9.0,0.0,NNE,1.3,Shunyi
34567,2017,2,8,6,53.0,53.0,24.0,36.0,1000.0,29.0,-4.0,1027.1,-9.8,0.0,NNE,1.7,Shunyi
34568,2017,2,8,7,28.0,28.0,18.0,20.0,700.0,51.0,-3.5,1027.9,-12.2,0.0,NE,1.5,Shunyi
34569,2017,2,8,8,15.0,15.0,12.0,13.0,500.0,64.0,-2.9,1028.7,-12.9,0.0,NW,1.6,Shunyi
34570,2017,2,8,9,4.0,11.0,10.0,12.0,400.0,69.0,-1.0,1029.1,-14.9,0.0,NNE,2.1,Shunyi
34571,2017,2,8,10,6.0,7.0,8.0,7.0,300.0,76.0,0.1,1029.0,-15.9,0.0,ENE,3.3,Shunyi
34572,2017,2,8,11,7.0,12.0,5.0,5.0,300.0,78.0,1.1,1028.7,-16.3,0.0,NE,2.6,Shunyi
34573,2017,2,8,12,8.0,8.0,2.0,4.0,200.0,82.0,2.1,1027.8,-17.5,0.0,NNE,2.8,Shunyi
34574,2017,2,8,13,9.0,9.0,2.0,5.0,200.0,84.0,3.2,1026.9,-17.7,0.0,NNW,1.9,Shunyi
34575,2017,2,8,14,6.0,9.0,2.0,7.0,200.0,85.0,3.4,1026.0,-20.1,0.0,WNW,4.25,Shunyi
34576,2017,2,8,15,3.0,6.0,3.0,5.0,150.0,81.0,3.3,1025.9,-20.9,0.0,NW,4.25,Shunyi
34577,2017,2,8,16,3.0,34.0,2.0,2.0,100.0,85.0,2.6,1026.0,-20.8,0.0,NW,4.25,Shunyi
34578,2017,2,8,17,8.0,16.0,2.0,6.0,100.0,84.0,1.4,1026.4,-21.8,0.0,NW,4.25,Shunyi
34579,2017,2,8,18,8.0,18.0,2.0,9.0,100.0,85.0,-0.4,1027.4,-21.3,0.0,NW,4.25,Shunyi
34580,2017,2,8,19,10.0,15.0,2.0,10.0,100.0,78.0,-1.3,1028.3,-20.9,0.0,NW,4.25,Shunyi
34581,2017,2,8,20,7.0,13.0,2.0,8.0,100.0,78.0,-2.1,1029.0,-20.5,0.0,NW,4.25,Shunyi
34582,2017,2,8,21,7.0,7.0,2.0,8.0,100.0,79.0,-2.6,1029.3,-20.4,0.0,NW,4.25,Shunyi
34583,2017,2,8,22,7.0,7.0,2.0,8.0,100.0,78.0,-3.0,1028.9,-20.3,0.0,NW,4.25,Shunyi
34584,2017,2,8,23,4.0,5.0,2.0,7.0,100.0,85.0,-3.2,1028.8,-19.6,0.0,NW,4.25,Shunyi
34585,2017,2,9,0,6.0,6.0,2.0,5.0,100.0,85.0,-3.3,1028.5,-19.7,0.0,NW,4.25,Shunyi
34586,2017,2,9,1,5.0,5.0,2.0,5.0,100.0,85.0,-3.3,1027.9,-20.1,0.0,NW,4.25,Shunyi
34587,2017,2,9,2,6.0,6.0,2.0,6.0,100.0,85.0,-3.4,1027.6,-20.2,0.0,NW,4.25,Shunyi
34588,2017,2,9,3,5.0,5.5,2.0,6.0,100.0,85.0,-3.7,1027.0,-20.5,0.0,NW,3.9,Shunyi
34589,2017,2,9,4,4.0,5.0,2.0,6.0,100.0,85.0,-4.0,1026.4,-20.7,0.0,NW,3.4,Shunyi
34590,2017,2,9,5,3.0,5.0,2.0,9.0,100.0,85.0,-3.9,1026.2,-20.6,0.0,NW,4.1,Shunyi
34591,2017,2,9,6,3.0,5.0,2.0,10.0,100.0,85.0,-4.2,1026.1,-20.9,0.0,NW,3.2,Shunyi
34592,2017,2,9,7,3.0,6.0,2.0,12.0,100.0,85.0,-4.1,1026.2,-21.3,0.0,NW,4.25,Shunyi
34593,2017,2,9,8,8.0,12.0,2.0,12.0,100.0,85.0,-3.8,1026.4,-21.5,0.0,NW,4.25,Shunyi
34594,2017,2,9,9,4.0,6.0,2.0,9.0,100.0,73.0,-2.7,1026.4,-21.5,0.0,NW,4.25,Shunyi
34595,2017,2,9,10,7.0,7.0,2.0,5.0,100.0,78.0,-1.5,1026.3,-21.6,0.0,NW,4.25,Shunyi
34596,2017,2,9,11,5.0,12.0,2.0,4.0,100.0,85.0,-0.4,1025.7,-21.3,0.0,NW,4.25,Shunyi
34597,2017,2,9,12,5.0,5.0,2.0,3.0,100.0,83.0,0.6,1024.7,-23.1,0.0,NW,4.25,Shunyi
34598,2017,2,9,13,3.0,6.0,2.0,3.0,100.0,86.0,1.7,1023.7,-23.0,0.0,NNW,4.25,Shunyi
34599,2017,2,9,14,4.0,25.0,2.0,3.0,100.0,88.0,1.9,1022.8,-23.7,0.0,NW,4.25,Shunyi
34600,2017,2,9,15,6.0,35.0,2.0,4.0,100.0,87.0,1.9,1022.7,-23.7,0.0,NW,4.25,Shunyi
34601,2017,2,9,16,3.0,55.0,2.0,5.0,100.0,87.0,1.3,1022.9,-22.6,0.0,NW,4.25,Shunyi
34602,2017,2,9,17,4.0,21.0,2.0,6.0,100.0,85.0,0.8,1023.0,-22.2,0.0,NW,4.25,Shunyi
34603,2017,2,9,18,5.0,27.0,2.0,10.0,100.0,80.0,-0.3,1023.6,-21.8,0.0,NW,4.25,Shunyi
34604,2017,2,9,19,8.0,20.0,2.0,10.0,100.0,78.0,-0.9,1024.3,-21.1,0.0,NW,4.25,Shunyi
34605,2017,2,9,20,5.0,17.0,2.0,9.0,100.0,77.0,-1.2,1024.5,-20.3,0.0,NW,4.25,Shunyi
34606,2017,2,9,21,5.0,17.0,2.0,7.0,100.0,77.0,-1.5,1024.4,-19.5,0.0,NW,4.25,Shunyi
34607,2017,2,9,22,3.0,16.0,2.0,6.0,100.0,76.0,-1.2,1024.6,-19.7,0.0,NW,4.25,Shunyi
34608,2017,2,9,23,5.0,18.0,2.0,5.0,100.0,78.0,-1.2,1024.5,-20.3,0.0,NW,4.25,Shunyi
34609,2017,2,10,0,6.0,17.0,2.0,5.0,100.0,77.0,-1.3,1024.6,-21.4,0.0,NW,4.25,Shunyi
34610,2017,2,10,1,3.0,16.0,2.0,5.0,100.0,78.0,-1.6,1024.6,-22.3,0.0,NW,4.25,Shunyi
34611,2017,2,10,2,4.0,14.0,2.0,4.0,100.0,81.0,-2.0,1024.8,-22.6,0.0,NW,4.25,Shunyi
34612,2017,2,10,3,4.0,6.0,2.0,5.0,200.0,80.0,-2.2,1025.1,-23.4,0.0,NW,4.25,Shunyi
34613,2017,2,10,4,3.0,10.0,2.0,5.0,200.0,85.0,-2.4,1025.2,-24.2,0.0,NW,4.25,Shunyi
34614,2017,2,10,5,3.0,6.0,2.0,5.0,200.0,86.0,-2.7,1025.6,-24.4,0.0,NW,4.2,Shunyi
34615,2017,2,10,6,3.0,6.0,2.0,7.0,200.0,83.0,-3.1,1025.7,-25.5,0.0,NW,4.25,Shunyi
34616,2017,2,10,7,3.0,10.0,2.0,11.0,300.0,78.0,-3.5,1026.9,-25.8,0.0,NW,3.0,Shunyi
34617,2017,2,10,8,4.0,14.0,2.0,21.0,400.0,68.0,-3.3,1027.8,-26.3,0.0,NNW,3.0,Shunyi
34618,2017,2,10,9,5.0,11.0,3.0,11.0,300.0,78.0,-2.1,1028.3,-25.3,0.0,NNE,2.1,Shunyi
34619,2017,2,10,10,3.0,8.0,5.0,7.0,300.0,82.0,-1.1,1028.1,-23.8,0.0,NW,4.25,Shunyi
34620,2017,2,10,11,7.0,11.0,3.0,6.0,300.0,87.0,0.1,1027.7,-23.6,0.0,NW,4.25,Shunyi
34621,2017,2,10,12,6.0,6.0,4.0,7.0,300.0,87.0,1.5,1026.6,-23.2,0.0,NW,4.25,Shunyi
34622,2017,2,10,13,3.0,6.0,2.0,4.0,200.0,93.0,3.0,1025.3,-22.0,0.0,WNW,4.25,Shunyi
34623,2017,2,10,14,4.0,7.0,2.0,5.0,200.0,93.0,4.3,1024.2,-23.7,0.0,NW,4.25,Shunyi
34624,2017,2,10,15,3.0,19.0,2.0,4.0,100.0,97.0,4.8,1023.9,-24.4,0.0,NW,4.25,Shunyi
34625,2017,2,10,16,5.0,20.0,2.0,5.0,100.0,96.0,4.7,1023.7,-24.4,0.0,NW,4.25,Shunyi
34626,2017,2,10,17,4.0,18.0,2.0,6.0,100.0,95.0,4.1,1024.1,-23.8,0.0,NW,4.2,Shunyi
34627,2017,2,10,18,5.0,17.0,2.0,12.0,100.0,88.0,3.1,1024.8,-24.6,0.0,NNW,2.0,Shunyi
34628,2017,2,10,19,9.0,18.0,4.0,21.0,300.0,77.0,2.7,1025.2,-24.0,0.0,NW,4.0,Shunyi
34629,2017,2,10,20,5.0,13.0,3.0,13.0,200.0,84.0,2.2,1025.3,-22.6,0.0,NW,4.2,Shunyi
34630,2017,2,10,21,4.0,14.0,3.0,13.0,200.0,84.0,1.8,1026.0,-21.4,0.0,NNW,2.9,Shunyi
34631,2017,2,10,22,6.0,11.0,3.0,10.0,200.0,84.0,1.4,1026.2,-21.1,0.0,N,2.1,Shunyi
34632,2017,2,10,23,5.0,9.0,3.0,7.0,200.0,86.0,0.7,1026.1,-21.0,0.0,NNW,1.7,Shunyi
34633,2017,2,11,0,7.0,20.0,3.0,12.0,300.0,79.0,1.3,1026.1,-21.8,0.0,NW,3.0,Shunyi
34634,2017,2,11,1,5.0,10.0,3.0,16.0,300.0,76.0,1.5,1026.1,-22.4,0.0,NNW,4.0,Shunyi
34635,2017,2,11,2,3.0,12.0,3.0,9.0,200.0,85.0,1.8,1026.4,-21.4,0.0,NNW,2.9,Shunyi
34636,2017,2,11,3,3.0,9.0,4.0,9.0,300.0,82.0,-1.4,1026.3,-19.4,0.0,SW,0.6,Shunyi
34637,2017,2,11,4,8.0,11.0,8.0,18.0,500.0,68.0,-2.5,1026.1,-19.4,0.0,NNE,1.0,Shunyi
34638,2017,2,11,5,13.0,18.0,18.0,22.0,600.0,59.0,-3.6,1025.9,-18.7,0.0,NNE,1.8,Shunyi
34639,2017,2,11,6,10.0,19.0,38.0,28.0,600.0,52.0,-4.1,1025.8,-19.5,0.0,NNE,1.3,Shunyi
34640,2017,2,11,7,9.0,19.0,25.0,37.0,600.0,42.0,-5.2,1026.0,-18.6,0.0,NNE,1.3,Shunyi
34641,2017,2,11,8,8.0,19.0,22.0,27.0,500.0,53.0,-3.8,1026.6,-18.9,0.0,NNE,1.8,Shunyi
34642,2017,2,11,9,10.0,23.0,24.0,18.0,500.0,63.0,-1.2,1027.0,-19.2,0.0,N,1.1,Shunyi
34643,2017,2,11,10,13.0,21.0,27.0,16.0,400.0,66.0,1.7,1026.9,-18.3,0.0,NNE,2.5,Shunyi
34644,2017,2,11,11,6.0,13.0,11.0,9.0,300.0,76.0,3.6,1026.4,-18.6,0.0,NNE,2.5,Shunyi
34645,2017,2,11,12,5.0,6.0,5.0,6.0,300.0,84.0,5.3,1025.3,-18.6,0.0,NNE,1.9,Shunyi
34646,2017,2,11,13,8.0,8.0,5.0,7.0,300.0,88.0,6.7,1024.0,-17.4,0.0,N,1.4,Shunyi
34647,2017,2,11,14,10.0,10.0,6.0,9.0,300.0,90.0,7.5,1023.0,-17.5,0.0,N,1.8,Shunyi
34648,2017,2,11,15,11.0,14.0,5.0,9.0,200.0,93.0,8.1,1022.5,-17.9,0.0,NNE,1.7,Shunyi
34649,2017,2,11,16,8.0,14.0,5.0,9.0,200.0,93.0,8.2,1022.2,-17.8,0.0,ESE,2.0,Shunyi
34650,2017,2,11,17,15.0,19.0,5.0,11.0,300.0,93.0,7.6,1022.1,-17.5,0.0,ENE,1.6,Shunyi
34651,2017,2,11,18,17.0,43.0,9.0,23.0,500.0,79.0,5.7,1022.7,-16.2,0.0,E,1.1,Shunyi
34652,2017,2,11,19,50.0,84.0,37.0,70.0,1700.0,34.0,3.8,1023.5,-15.5,0.0,E,1.3,Shunyi
34653,2017,2,11,20,66.0,87.0,28.0,96.0,1300.0,4.0,2.1,1023.5,-15.5,0.0,ESE,1.2,Shunyi
34654,2017,2,11,21,98.0,173.0,39.5,93.0,1400.0,6.0,-0.8,1024.0,-13.7,0.0,NNE,0.7,Shunyi
34655,2017,2,11,22,199.0,209.0,39.5,90.0,2200.0,8.0,-0.4,1024.5,-15.1,0.0,NE,1.7,Shunyi
34656,2017,2,11,23,123.0,158.0,39.5,68.0,1600.0,10.0,-1.1,1024.4,-15.4,0.0,NNE,1.2,Shunyi
34657,2017,2,12,0,145.0,182.0,39.5,72.0,1900.0,6.0,-2.1,1024.5,-13.9,0.0,NNE,1.1,Shunyi
34658,2017,2,12,1,127.0,131.0,38.0,67.0,1800.0,8.0,-2.4,1024.3,-15.1,0.0,NNE,0.7,Shunyi
